,start_date,end_date,problem_start_number_of_icu_active_cases,problem_end_number_of_icu_active_cases,problem_vaccinated_population,city,problem_start_number_of_deaths,problem_end_number_of_deaths,problem_start_number_of_active_cases,problem_end_number_of_active_cases,problem_average_temperature,problem_average_humidity,solution_lockdown_policy_level,solution_vaccine_policy_level,solution_mask_policy_level
0,2020-04-25,2020-05-15,1.0,0.0,0.0,Birkenfeld,0.0,1.0,27.0,9.0,9.675619047619048,70.84761904761905,2.0,0.0,2.0
1,2020-05-15,2020-06-01,0.0,0.0,0.0,Birkenfeld,1.0,2.0,9.0,5.0,14.01377777777778,59.91111111111111,0.0,0.0,2.0
2,2020-06-01,2020-06-30,0.0,0.0,0.0,Birkenfeld,2.0,2.0,5.0,3.0,15.722133333333334,72.244,0.0,0.0,2.0
3,2020-06-30,2020-07-01,0.0,0.0,0.0,Birkenfeld,2.0,2.0,3.0,3.0,17.034000000000002,69.58,0.0,0.0,2.0
4,2020-07-01,2020-07-30,0.0,0.0,0.0,Birkenfeld,2.0,2.0,3.0,5.0,17.680133333333334,61.68533333333333,0.0,0.0,2.0
5,2020-07-30,2020-08-01,0.0,0.0,0.0,Birkenfeld,2.0,2.0,5.0,5.0,22.32133333333333,50.18666666666667,0.0,0.0,2.0
6,2020-08-01,2020-08-31,0.0,0.0,0.0,Birkenfeld,2.0,3.0,5.0,18.0,19.52051612903226,67.61290322580645,0.0,0.0,2.0
7,2020-08-31,2020-09-01,0.0,0.0,0.0,Birkenfeld,3.0,3.0,18.0,18.0,14.252,80.78,0.0,0.0,2.0
8,2020-09-01,2020-09-30,0.0,0.0,0.0,Birkenfeld,3.0,3.0,18.0,17.0,14.813333333333333,70.57333333333334,0.0,0.0,2.0
9,2020-09-30,2020-10-01,0.0,0.0,0.0,Birkenfeld,3.0,3.0,17.0,19.0,11.456000000000001,94.7,0.0,0.0,2.0
10,2020-10-01,2020-10-30,0.0,3.0,0.0,Birkenfeld,3.0,4.0,19.0,401.0,9.392933333333334,88.08133333333333,0.0,0.0,2.0
11,2020-10-30,2020-11-01,3.0,6.0,0.0,Birkenfeld,4.0,4.0,401.0,356.0,12.136000000000001,88.2,2.0,0.0,2.0
12,2020-11-01,2020-11-13,6.0,6.0,0.0,Birkenfeld,4.0,5.0,356.0,287.0,6.772615384615384,91.14461538461538,2.0,0.0,2.0
13,2020-11-13,2020-11-30,6.0,1.0,0.0,Birkenfeld,5.0,23.0,287.0,269.0,4.137777777777778,89.99333333333334,1.0,0.0,2.0
14,2020-11-30,2020-12-01,1.0,1.0,0.0,Birkenfeld,23.0,23.0,269.0,275.0,-1.034,92.26,1.0,0.0,2.0
15,2020-12-01,2020-12-31,1.0,1.0,0.0,Birkenfeld,23.0,43.0,275.0,156.0,3.3045333333333335,92.976,1.0,0.0,2.0
16,2020-12-31,2021-01-01,1.0,1.0,0.0,Birkenfeld,43.0,43.0,156.0,147.0,0.6679999999999999,96.4,2.0,2.0,2.0
17,2021-01-01,2021-01-19,1.0,3.0,0.0,Birkenfeld,43.0,51.0,147.0,225.0,-0.6014767932489452,88.9873417721519,2.0,2.0,2.0
18,2021-01-19,2021-02-19,3.0,0.0,0.0,Birkenfeld,51.0,75.0,225.0,178.0,1.197375,87.44875,2.0,2.0,2.0
19,2021-02-19,2021-03-04,0.0,1.0,0.0,Birkenfeld,75.0,80.0,178.0,149.0,6.388285714285713,76.20571428571428,2.0,2.0,2.0
20,2021-03-04,2021-03-18,1.0,0.0,0.0,Birkenfeld,80.0,81.0,149.0,101.0,3.0509333333333335,77.168,2.0,3.0,2.0
21,2021-03-18,2021-04-06,0.0,1.0,0.0,Birkenfeld,81.0,82.0,101.0,192.0,6.335619047619048,65.60571428571428,2.0,3.0,2.0
22,2021-04-06,2021-04-23,1.0,2.0,0.0,Birkenfeld,82.0,84.0,192.0,264.0,4.762,70.41111111111111,2.0,3.0,2.0
23,2021-04-23,2021-05-07,2.0,5.0,0.0,Birkenfeld,84.0,87.0,264.0,279.0,7.231733333333333,62.4,2.0,3.0,2.0
24,2021-05-07,2021-06-01,5.0,0.0,0.0,Birkenfeld,87.0,92.0,279.0,106.0,10.536307692307691,75.32615384615384,2.0,3.0,2.0
25,2021-06-01,2021-06-29,0.0,0.0,0.0,Birkenfeld,92.0,92.0,106.0,14.0,18.079862068965518,75.65241379310345,2.0,3.0,2.0
26,2021-06-29,2021-08-02,0.0,0.0,1.0,Birkenfeld,92.0,92.0,14.0,45.0,16.498742857142858,81.39885714285714,2.0,5.0,2.0
27,2021-08-02,2021-08-20,0.0,0.0,1.0,Birkenfeld,92.0,92.0,45.0,75.0,16.278947368421054,80.90736842105264,2.0,5.0,2.0
28,2021-08-20,2021-09-07,0.0,1.0,1.0,Birkenfeld,92.0,92.0,75.0,198.0,15.259368421052631,80.3242105263158,2.0,5.0,2.0
29,2021-09-07,2021-09-29,1.0,3.0,1.0,Birkenfeld,92.0,92.0,198.0,222.0,14.142782608695653,82.58260869565217,0.0,5.0,2.0
30,2021-09-29,2021-10-23,3.0,0.0,1.0,Birkenfeld,92.0,94.0,222.0,148.0,9.044,83.9264,0.0,5.0,2.0
31,2021-10-23,2021-11-04,0.0,1.0,1.0,Birkenfeld,94.0,97.0,148.0,151.0,7.182153846153845,91.43076923076923,0.0,5.0,2.0
32,2021-11-04,2021-11-19,1.0,1.0,1.0,Birkenfeld,97.0,99.0,151.0,366.0,4.16925,92.2,0.0,5.0,2.0
33,2021-11-19,2021-12-13,1.0,4.0,1.0,Birkenfeld,99.0,108.0,366.0,441.0,2.2740799999999997,90.3632,0.0,5.0,2.0
34,2021-12-13,2021-12-28,4.0,5.0,1.0,Birkenfeld,108.0,116.0,441.0,253.0,2.8532500000000005,92.1575,0.0,5.0,2.0
35,2021-12-28,2022-01-19,5.0,0.0,1.0,Birkenfeld,116.0,121.0,253.0,794.0,2.937818181818182,91.33272727272727,0.0,5.0,2.0
36,2022-01-19,2022-01-28,0.0,2.0,1.0,Birkenfeld,121.0,121.0,794.0,1486.0,0.964,88.512,0.0,5.0,2.0
37,2022-01-28,2022-02-17,2.0,1.0,2.0,Birkenfeld,121.0,122.0,1486.0,1952.0,4.150666666666666,82.98095238095237,0.0,5.0,2.0
38,2022-02-17,2022-03-18,1.0,2.0,2.0,Birkenfeld,122.0,141.0,1952.0,3048.0,3.3276,69.86666666666666,0.0,5.0,2.0
39,2022-03-18,2022-04-03,2.0,1.0,2.0,Birkenfeld,141.0,145.0,3048.0,3438.0,6.5489411764705885,63.5035294117647,0.0,5.0,2.0
40,2022-04-03,2022-04-26,1.0,1.0,2.0,Birkenfeld,145.0,146.0,3438.0,2139.0,7.9325,67.83166666666666,0.0,5.0,2.0
41,2022-04-26,2022-06-01,1.0,0.0,2.0,Birkenfeld,146.0,152.0,2139.0,383.0,13.701297297297298,67.39783783783784,0.0,5.0,2.0
42,2022-06-01,2022-06-17,0.0,0.0,2.0,Birkenfeld,152.0,152.0,383.0,672.0,16.491529411764706,65.69882352941177,0.0,5.0,2.0
43,2020-04-25,2020-05-15,0.0,0.0,0.0,Kusel,1.0,1.0,24.0,8.0,9.851028806584363,68.51028806584362,2.0,0.0,2.0
44,2020-05-15,2020-06-01,0.0,0.0,0.0,Kusel,1.0,1.0,8.0,4.0,14.090825688073396,59.27522935779817,0.0,0.0,2.0
45,2020-06-01,2020-06-30,0.0,0.0,0.0,Kusel,1.0,1.0,4.0,3.0,16.202269288956128,70.19213313161876,0.0,0.0,2.0
46,2020-06-30,2020-07-01,0.0,0.0,0.0,Kusel,1.0,1.0,3.0,3.0,17.034000000000002,69.58,0.0,0.0,2.0
47,2020-07-01,2020-07-30,0.0,0.0,0.0,Kusel,1.0,1.0,3.0,4.0,17.825900277008312,61.0595567867036,0.0,0.0,2.0
48,2020-07-30,2020-08-01,0.0,0.0,0.0,Kusel,1.0,1.0,4.0,4.0,22.32133333333333,50.18666666666667,0.0,0.0,2.0
49,2020-08-01,2020-08-31,0.0,0.0,0.0,Kusel,1.0,1.0,4.0,15.0,19.6676431424767,67.33821571238349,0.0,0.0,2.0
50,2020-08-31,2020-09-01,0.0,0.0,0.0,Kusel,1.0,1.0,15.0,15.0,14.252,80.78,0.0,0.0,2.0
51,2020-09-01,2020-09-30,0.0,0.0,0.0,Kusel,1.0,1.0,15.0,15.0,15.108732394366198,69.5661971830986,0.0,0.0,2.0
52,2020-09-30,2020-10-01,0.0,0.0,0.0,Kusel,1.0,1.0,15.0,16.0,12.577777777777776,91.88888888888889,0.0,0.0,2.0
53,2020-10-01,2020-10-30,0.0,0.0,0.0,Kusel,1.0,2.0,16.0,229.0,9.39322033898305,87.442218798151,0.0,0.0,2.0
54,2020-10-30,2020-11-01,0.0,0.0,0.0,Kusel,2.0,3.0,229.0,219.0,12.06875,88.40625,2.0,0.0,2.0
55,2020-11-01,2020-11-13,0.0,2.0,0.0,Kusel,3.0,7.0,219.0,363.0,7.173559322033899,90.09491525423729,2.0,0.0,2.0
56,2020-11-13,2020-11-30,2.0,3.0,0.0,Kusel,7.0,23.0,363.0,284.0,4.096889952153109,90.622009569378,1.0,0.0,2.0
57,2020-11-30,2020-12-01,3.0,3.0,0.0,Kusel,23.0,30.0,284.0,270.0,-0.6439024390243903,92.14634146341463,1.0,0.0,2.0
58,2020-12-01,2020-12-31,3.0,2.0,0.0,Kusel,30.0,44.0,270.0,137.0,3.412630014858841,92.78603268945022,1.0,0.0,2.0
59,2020-12-31,2021-01-01,2.0,2.0,0.0,Kusel,44.0,45.0,137.0,135.0,0.31999999999999995,95.16,2.0,2.0,2.0
60,2021-01-01,2021-01-19,2.0,4.0,0.0,Kusel,45.0,52.0,135.0,129.0,-0.7522105263157897,89.51578947368421,2.0,2.0,2.0
61,2021-01-19,2021-02-19,4.0,1.0,0.0,Kusel,52.0,58.0,129.0,44.0,1.5171249999999998,86.59,2.0,2.0,2.0
62,2021-02-19,2021-03-04,1.0,1.0,0.0,Kusel,58.0,59.0,44.0,27.0,6.556,75.22857142857143,2.0,2.0,2.0
63,2021-03-04,2021-03-18,1.0,0.0,0.0,Kusel,59.0,59.0,27.0,36.0,3.2477333333333336,75.848,2.0,3.0,2.0
64,2021-03-18,2021-04-06,0.0,1.0,0.0,Kusel,59.0,60.0,36.0,89.0,6.357714285714286,65.47428571428571,2.0,3.0,2.0
65,2021-04-06,2021-04-23,1.0,1.0,0.0,Kusel,60.0,64.0,89.0,131.0,4.863777777777777,69.96888888888888,2.0,3.0,2.0
66,2021-04-23,2021-05-07,1.0,3.0,0.0,Kusel,64.0,65.0,131.0,182.0,7.355733333333333,62.461333333333336,2.0,3.0,2.0
67,2021-05-07,2021-06-01,3.0,2.0,0.0,Kusel,65.0,67.0,182.0,61.0,10.527384615384616,76.06153846153846,2.0,3.0,2.0
68,2021-06-01,2021-06-29,2.0,1.0,0.0,Kusel,67.0,68.0,61.0,5.0,18.227310344827586,74.8896551724138,2.0,3.0,2.0
69,2021-06-29,2021-08-02,1.0,0.0,1.0,Kusel,68.0,68.0,5.0,7.0,16.661942857142858,80.63771428571428,2.0,5.0,2.0
70,2021-08-02,2021-08-20,0.0,0.0,1.0,Kusel,68.0,68.0,7.0,29.0,16.348631578947366,80.92421052631579,2.0,5.0,2.0
71,2021-08-20,2021-09-07,0.0,1.0,1.0,Kusel,68.0,69.0,29.0,87.0,15.439999999999998,78.53894736842105,2.0,5.0,2.0
72,2021-09-07,2021-09-29,1.0,0.0,1.0,Kusel,69.0,70.0,87.0,59.0,14.261565217391308,82.14434782608696,0.0,5.0,2.0
73,2021-09-29,2021-10-23,0.0,1.0,1.0,Kusel,70.0,71.0,59.0,62.0,9.1384,83.736,0.0,5.0,2.0
74,2021-10-23,2021-11-04,1.0,0.0,1.0,Kusel,71.0,71.0,62.0,82.0,7.380307692307692,90.66153846153846,0.0,5.0,2.0
75,2021-11-04,2021-11-19,0.0,1.0,1.0,Kusel,71.0,72.0,82.0,275.0,4.187749999999999,92.11,0.0,5.0,2.0
76,2021-11-19,2021-12-13,1.0,4.0,1.0,Kusel,72.0,76.0,275.0,441.0,2.2928,90.3072,0.0,5.0,2.0
77,2021-12-13,2021-12-28,4.0,1.0,1.0,Kusel,76.0,80.0,441.0,273.0,3.0810000000000004,91.84,0.0,5.0,2.0
78,2021-12-28,2022-01-19,1.0,2.0,1.0,Kusel,80.0,81.0,273.0,477.0,2.8947272727272724,91.68181818181819,0.0,5.0,2.0
79,2022-01-19,2022-01-28,2.0,1.0,1.0,Kusel,81.0,81.0,477.0,799.0,0.9676,88.6,0.0,5.0,2.0
80,2022-01-28,2022-02-17,1.0,0.0,2.0,Kusel,81.0,88.0,799.0,1264.0,4.123047619047619,83.75238095238095,0.0,5.0,2.0
81,2022-02-17,2022-03-18,0.0,1.0,2.0,Kusel,88.0,94.0,1264.0,2742.0,3.512266666666666,69.412,0.0,5.0,2.0
82,2022-03-18,2022-04-03,1.0,1.0,2.0,Kusel,94.0,97.0,2742.0,3859.0,6.73270588235294,62.42588235294118,0.0,5.0,2.0
83,2022-04-03,2022-04-26,1.0,0.0,2.0,Kusel,97.0,103.0,3859.0,1571.0,8.022,67.52666666666667,0.0,5.0,2.0
84,2022-04-26,2022-06-01,0.0,0.0,2.0,Kusel,103.0,107.0,1571.0,401.0,13.839567567567569,66.56324324324325,0.0,5.0,2.0
85,2022-06-01,2022-06-17,0.0,0.0,2.0,Kusel,107.0,109.0,401.0,564.0,16.65129411764706,65.16,0.0,5.0,2.0
86,2020-04-25,2020-05-15,2.0,0.0,0.0,Mayen-Koblenz,10.0,14.0,73.0,23.0,12.189254385964913,61.09649122807018,2.0,0.0,2.0
87,2020-05-15,2020-06-01,0.0,1.0,0.0,Mayen-Koblenz,14.0,14.0,23.0,12.0,16.071561771561772,56.63170163170163,0.0,0.0,2.0
88,2020-06-01,2020-06-30,1.0,1.0,0.0,Mayen-Koblenz,14.0,14.0,12.0,9.0,18.44796511627907,65.14244186046511,0.0,0.0,2.0
89,2020-06-30,2020-07-01,1.0,1.0,0.0,Mayen-Koblenz,14.0,14.0,9.0,9.0,19.158,63.68,0.0,0.0,2.0
90,2020-07-01,2020-07-30,1.0,1.0,0.0,Mayen-Koblenz,14.0,15.0,9.0,13.0,19.525517241379312,59.253793103448274,0.0,0.0,2.0
91,2020-07-30,2020-08-01,1.0,0.0,0.0,Mayen-Koblenz,15.0,15.0,13.0,13.0,23.208823529411763,50.411764705882355,0.0,0.0,2.0
92,2020-08-01,2020-08-31,0.0,1.0,0.0,Mayen-Koblenz,15.0,16.0,13.0,47.0,21.9316091954023,61.37068965517241,0.0,0.0,2.0
93,2020-08-31,2020-09-01,1.0,0.0,0.0,Mayen-Koblenz,16.0,16.0,47.0,48.0,16.0,79.89473684210526,0.0,0.0,2.0
94,2020-09-01,2020-09-30,0.0,0.0,0.0,Mayen-Koblenz,16.0,17.0,48.0,47.0,16.168847795163586,68.5547652916074,0.0,0.0,2.0
95,2020-09-30,2020-10-01,0.0,0.0,0.0,Mayen-Koblenz,17.0,17.0,47.0,50.0,13.667441860465118,87.6046511627907,0.0,0.0,2.0
96,2020-10-01,2020-10-30,0.0,1.0,0.0,Mayen-Koblenz,17.0,17.0,50.0,770.0,11.521705426356588,81.31627906976745,0.0,0.0,2.0
97,2020-10-30,2020-11-01,1.0,2.0,0.0,Mayen-Koblenz,17.0,17.0,770.0,630.0,14.3234375,82.234375,2.0,0.0,2.0
98,2020-11-01,2020-11-13,2.0,2.0,0.0,Mayen-Koblenz,17.0,21.0,630.0,660.0,8.002325581395349,88.5282392026578,2.0,0.0,2.0
99,2020-11-13,2020-11-30,2.0,4.0,0.0,Mayen-Koblenz,21.0,26.0,660.0,513.0,6.206466512702079,85.12240184757506,1.0,0.0,2.0
100,2020-11-30,2020-12-01,4.0,3.0,0.0,Mayen-Koblenz,26.0,27.0,513.0,486.0,0.46511627906976744,92.34883720930233,1.0,0.0,2.0
101,2020-12-01,2020-12-31,3.0,5.0,0.0,Mayen-Koblenz,27.0,61.0,486.0,496.0,5.097268588770865,87.45371775417298,1.0,0.0,2.0
102,2020-12-31,2021-01-01,5.0,4.0,0.0,Mayen-Koblenz,61.0,62.0,496.0,500.0,2.016,93.08,2.0,2.0,2.0
103,2021-01-01,2021-01-19,4.0,3.0,0.0,Mayen-Koblenz,62.0,90.0,500.0,490.0,1.9877894736842106,84.43157894736842,2.0,2.0,2.0
104,2021-01-19,2021-02-19,3.0,0.0,0.0,Mayen-Koblenz,90.0,127.0,490.0,227.0,2.8751249999999997,80.35,2.0,2.0,2.0
105,2021-02-19,2021-03-04,0.0,3.0,0.0,Mayen-Koblenz,127.0,134.0,227.0,217.0,7.075714285714286,77.66,2.0,2.0,2.0
106,2021-03-04,2021-03-18,3.0,2.0,0.0,Mayen-Koblenz,134.0,136.0,217.0,245.0,4.710666666666667,76.624,2.0,3.0,2.0
107,2021-03-18,2021-04-06,2.0,4.0,0.0,Mayen-Koblenz,136.0,140.0,245.0,587.0,7.691047619047619,67.70666666666666,2.0,3.0,2.0
108,2021-04-06,2021-04-23,4.0,8.0,0.0,Mayen-Koblenz,140.0,149.0,587.0,829.0,6.715333333333334,69.38222222222223,2.0,3.0,2.0
109,2021-04-23,2021-05-07,8.0,8.0,0.0,Mayen-Koblenz,149.0,156.0,829.0,625.0,9.126133333333334,60.053333333333335,2.0,3.0,2.0
110,2021-05-07,2021-06-01,8.0,4.0,0.0,Mayen-Koblenz,156.0,161.0,625.0,151.0,12.772153846153845,71.37230769230769,2.0,3.0,2.0
111,2021-06-01,2021-06-29,4.0,0.0,0.0,Mayen-Koblenz,161.0,176.0,151.0,33.0,20.143724137931034,68.2455172413793,2.0,3.0,2.0
112,2021-06-29,2021-08-02,0.0,0.0,1.0,Mayen-Koblenz,176.0,176.0,33.0,112.0,18.480375000000002,76.5525,2.0,5.0,2.0
113,2021-08-02,2021-08-20,0.0,1.0,1.0,Mayen-Koblenz,176.0,178.0,112.0,202.0,17.614315789473686,77.58315789473684,2.0,5.0,2.0
114,2021-08-20,2021-09-07,1.0,3.0,1.0,Mayen-Koblenz,178.0,179.0,202.0,396.0,17.018526315789472,78.56421052631579,2.0,5.0,2.0
115,2021-09-07,2021-09-29,3.0,2.0,1.0,Mayen-Koblenz,179.0,179.0,396.0,207.0,15.89913043478261,78.52347826086957,0.0,5.0,2.0
116,2021-09-29,2021-10-23,2.0,1.0,1.0,Mayen-Koblenz,179.0,183.0,207.0,189.0,10.732,82.9392,0.0,5.0,2.0
117,2021-10-23,2021-11-04,1.0,1.0,1.0,Mayen-Koblenz,183.0,183.0,189.0,446.0,8.82676923076923,87.93230769230769,0.0,5.0,2.0
118,2021-11-04,2021-11-19,1.0,2.0,1.0,Mayen-Koblenz,183.0,192.0,446.0,704.0,6.0865,89.2225,0.0,5.0,2.0
119,2021-11-19,2021-12-13,2.0,6.0,1.0,Mayen-Koblenz,192.0,198.0,704.0,1052.0,4.2916799999999995,85.688,0.0,5.0,2.0
120,2021-12-13,2021-12-28,6.0,6.0,1.0,Mayen-Koblenz,198.0,204.0,1052.0,811.0,4.327999999999999,89.6225,0.0,5.0,2.0
121,2021-12-28,2022-01-19,6.0,6.0,1.0,Mayen-Koblenz,204.0,207.0,811.0,1766.0,4.965636363636363,86.79636363636364,0.0,5.0,2.0
122,2022-01-19,2022-01-28,6.0,3.0,1.0,Mayen-Koblenz,207.0,207.0,1766.0,2443.0,3.968,82.012,0.0,5.0,2.0
123,2022-01-28,2022-02-17,3.0,4.0,2.0,Mayen-Koblenz,207.0,211.0,2443.0,6179.0,5.999428571428571,78.13333333333334,0.0,5.0,2.0
124,2022-02-17,2022-03-18,4.0,3.0,2.0,Mayen-Koblenz,211.0,214.0,6179.0,9014.0,5.131866666666666,68.448,0.0,5.0,2.0
125,2022-03-18,2022-04-03,3.0,5.0,2.0,Mayen-Koblenz,214.0,219.0,9014.0,10343.0,8.14870588235294,65.33411764705882,0.0,5.0,2.0
126,2022-04-03,2022-04-26,5.0,5.0,2.0,Mayen-Koblenz,219.0,228.0,10343.0,4794.0,10.065333333333333,66.09666666666666,0.0,5.0,2.0
127,2022-04-26,2022-06-01,5.0,1.0,2.0,Mayen-Koblenz,228.0,231.0,4794.0,1503.0,15.335567567567566,66.11135135135135,0.0,5.0,2.0
128,2022-06-01,2022-06-17,1.0,2.0,2.0,Mayen-Koblenz,231.0,231.0,1503.0,2810.0,18.005647058823527,64.3435294117647,0.0,5.0,2.0
129,2020-04-25,2020-05-15,0.0,0.0,0.0,Kaiserslautern (Stadt),3.0,4.0,34.0,11.0,11.364761904761904,67.96190476190476,2.0,0.0,2.0
130,2020-05-15,2020-06-01,0.0,0.0,0.0,Kaiserslautern (Stadt),4.0,5.0,11.0,6.0,15.252444444444444,60.406666666666666,0.0,0.0,2.0
131,2020-06-01,2020-06-30,0.0,0.0,0.0,Kaiserslautern (Stadt),5.0,6.0,6.0,4.0,17.209066666666665,71.72,0.0,0.0,2.0
132,2020-06-30,2020-07-01,0.0,0.0,0.0,Kaiserslautern (Stadt),6.0,6.0,4.0,4.0,19.11,64.62,0.0,0.0,2.0
133,2020-07-01,2020-07-30,0.0,0.0,0.0,Kaiserslautern (Stadt),6.0,6.0,4.0,6.0,19.296933333333335,60.59866666666667,0.0,0.0,2.0
134,2020-07-30,2020-08-01,0.0,0.0,0.0,Kaiserslautern (Stadt),6.0,6.0,6.0,6.0,23.273333333333333,51.38666666666666,0.0,0.0,2.0
135,2020-08-01,2020-08-31,0.0,0.0,0.0,Kaiserslautern (Stadt),6.0,6.0,6.0,22.0,20.85290322580645,64.92129032258065,0.0,0.0,2.0
136,2020-08-31,2020-09-01,0.0,0.0,0.0,Kaiserslautern (Stadt),6.0,6.0,22.0,22.0,14.978000000000002,81.14,0.0,0.0,2.0
137,2020-09-01,2020-09-30,0.0,0.0,0.0,Kaiserslautern (Stadt),6.0,6.0,22.0,21.0,15.975866666666668,69.32666666666667,0.0,0.0,2.0
138,2020-09-30,2020-10-01,0.0,0.0,0.0,Kaiserslautern (Stadt),6.0,6.0,21.0,23.0,12.47,85.96,0.0,0.0,2.0
139,2020-10-01,2020-10-30,0.0,0.0,0.0,Kaiserslautern (Stadt),6.0,7.0,23.0,511.0,10.524266666666666,82.764,0.0,0.0,2.0
140,2020-10-30,2020-11-01,0.0,1.0,0.0,Kaiserslautern (Stadt),7.0,7.0,511.0,443.0,13.390666666666664,80.70666666666666,2.0,0.0,2.0
141,2020-11-01,2020-11-13,1.0,4.0,0.0,Kaiserslautern (Stadt),7.0,8.0,443.0,394.0,8.093846153846155,86.87692307692308,2.0,0.0,2.0
142,2020-11-13,2020-11-30,4.0,4.0,0.0,Kaiserslautern (Stadt),8.0,12.0,394.0,266.0,4.862222222222222,86.21111111111111,1.0,0.0,2.0
143,2020-11-30,2020-12-01,4.0,4.0,0.0,Kaiserslautern (Stadt),12.0,13.0,266.0,259.0,-0.7840000000000004,89.7,1.0,0.0,2.0
144,2020-12-01,2020-12-31,4.0,1.0,0.0,Kaiserslautern (Stadt),13.0,33.0,259.0,349.0,4.440573770491803,88.56147540983606,1.0,0.0,2.0
145,2020-12-31,2021-01-01,1.0,1.0,0.0,Kaiserslautern (Stadt),33.0,34.0,349.0,332.0,1.7360000000000002,91.0,2.0,2.0,2.0
146,2021-01-01,2021-01-19,1.0,0.0,0.0,Kaiserslautern (Stadt),34.0,45.0,332.0,320.0,0.27810526315789486,86.00842105263158,2.0,2.0,2.0
147,2021-01-19,2021-02-19,0.0,0.0,0.0,Kaiserslautern (Stadt),45.0,79.0,320.0,65.0,2.6576250000000003,81.81125,2.0,2.0,2.0
148,2021-02-19,2021-03-04,0.0,0.0,0.0,Kaiserslautern (Stadt),79.0,84.0,65.0,52.0,6.838285714285713,73.52,2.0,2.0,2.0
149,2021-03-04,2021-03-18,0.0,2.0,0.0,Kaiserslautern (Stadt),84.0,87.0,52.0,71.0,4.065600000000001,73.18933333333334,2.0,3.0,2.0
150,2021-03-18,2021-04-06,2.0,0.0,0.0,Kaiserslautern (Stadt),87.0,99.0,71.0,107.0,7.337333333333334,62.801904761904765,2.0,3.0,2.0
151,2021-04-06,2021-04-23,0.0,1.0,0.0,Kaiserslautern (Stadt),99.0,103.0,107.0,339.0,5.9959999999999996,65.49555555555555,2.0,3.0,2.0
152,2021-04-23,2021-05-07,1.0,0.0,0.0,Kaiserslautern (Stadt),103.0,108.0,339.0,350.0,8.529866666666667,60.437333333333335,2.0,3.0,2.0
153,2021-05-07,2021-06-01,0.0,1.0,0.0,Kaiserslautern (Stadt),108.0,113.0,350.0,156.0,12.033999999999999,71.58307692307692,2.0,3.0,2.0
154,2021-06-01,2021-06-29,1.0,0.0,0.0,Kaiserslautern (Stadt),113.0,116.0,156.0,25.0,19.627724137931036,72.07034482758621,2.0,3.0,2.0
155,2021-06-29,2021-08-02,0.0,0.0,1.0,Kaiserslautern (Stadt),116.0,116.0,25.0,79.0,18.07462857142857,76.62285714285714,2.0,5.0,2.0
156,2021-08-02,2021-08-20,0.0,0.0,1.0,Kaiserslautern (Stadt),116.0,115.0,79.0,104.0,18.024,76.00631578947369,2.0,5.0,2.0
157,2021-08-20,2021-09-07,0.0,0.0,1.0,Kaiserslautern (Stadt),115.0,115.0,104.0,146.0,16.33452631578947,78.26947368421052,2.0,5.0,2.0
158,2021-09-07,2021-09-29,0.0,0.0,1.0,Kaiserslautern (Stadt),115.0,117.0,146.0,222.0,15.580695652173912,78.94434782608695,0.0,5.0,2.0
159,2021-09-29,2021-10-23,0.0,1.0,1.0,Kaiserslautern (Stadt),117.0,120.0,222.0,137.0,10.01216,82.9104,0.0,5.0,2.0
160,2021-10-23,2021-11-04,1.0,0.0,1.0,Kaiserslautern (Stadt),120.0,121.0,137.0,131.0,8.372307692307693,86.29230769230769,0.0,5.0,2.0
161,2021-11-04,2021-11-19,0.0,1.0,1.0,Kaiserslautern (Stadt),121.0,123.0,131.0,355.0,4.9675,90.3575,0.0,5.0,2.0
162,2021-11-19,2021-12-13,1.0,1.0,1.0,Kaiserslautern (Stadt),123.0,128.0,355.0,851.0,3.0801600000000007,87.0992,0.0,5.0,2.0
163,2021-12-13,2021-12-28,1.0,0.0,1.0,Kaiserslautern (Stadt),128.0,142.0,851.0,684.0,3.8972499999999997,88.7525,0.0,5.0,2.0
164,2021-12-28,2022-01-19,0.0,0.0,1.0,Kaiserslautern (Stadt),142.0,155.0,684.0,1553.0,3.780181818181818,88.09636363636363,0.0,5.0,2.0
165,2022-01-19,2022-01-28,0.0,0.0,1.0,Kaiserslautern (Stadt),155.0,161.0,1553.0,2463.0,1.5876000000000001,86.0,0.0,5.0,2.0
166,2022-01-28,2022-02-17,0.0,0.0,2.0,Kaiserslautern (Stadt),161.0,166.0,2463.0,2931.0,5.157333333333334,79.94857142857143,0.0,5.0,2.0
167,2022-02-17,2022-03-18,0.0,1.0,2.0,Kaiserslautern (Stadt),166.0,178.0,2931.0,3517.0,4.701466666666666,67.08533333333334,0.0,5.0,2.0
168,2022-03-18,2022-04-03,1.0,0.0,2.0,Kaiserslautern (Stadt),178.0,183.0,3517.0,4166.0,7.394352941176471,63.27529411764706,0.0,5.0,2.0
169,2022-04-03,2022-04-26,0.0,1.0,2.0,Kaiserslautern (Stadt),183.0,199.0,4166.0,2459.0,8.968833333333334,67.025,0.0,5.0,2.0
170,2022-04-26,2022-06-01,1.0,1.0,2.0,Kaiserslautern (Stadt),199.0,223.0,2459.0,701.0,15.096216216216217,65.76,0.0,5.0,2.0
171,2022-06-01,2022-06-17,1.0,0.0,2.0,Kaiserslautern (Stadt),223.0,224.0,701.0,790.0,18.33435294117647,61.63058823529412,0.0,5.0,2.0
